"accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"A844427916824086",673.886522,499.99,"EUR",20130611,190810,20,83.155,"moselle","57100","fr","false","fr-FR","CREDITCARD","VISA","57100","NA","FR","M",0,1,"false"
"A564049496823317",999,999,"USD",20130925,222345,14,69.54,"oregon","97045","us","false","en-US","CREDITCARD","VISA","97064","OR","US","M",0,1,"false"
"A914801032375453",233.19,233.19,"USD",20130531,143927,9,108.56,"district of columbia","20026","us","false","en-US","CREDITCARD","VISA","20011","DC","US","M",1,0,"false"
"A1829581341960720",173.223251,109.99,"GBP",20130913,181613,18,81.151,"sheffield","s1","gb","false","en-GB","CREDITCARD","VISA","NA","NA","NA","M",1,0,"false"
"A844427601514536",148.74,148.74,"USD",20130529,122208,6,99.63,"illinois","60804","us","false","en-US","CREDITCARD","VISA","60096","IL","US","M",1,0,"false"
"A1055520842176700",149.79,149.79,"USD",20130723,122952,8,64.237,"none","918","pr","false","en-US","CREDITCARD","VISA","966","PR","US","M",1,0,"false"
"A1055521339861070",139.99,139.99,"USD",20130504,131439,8,71.179,"maryland","21201","us","false","en-US","CREDITCARD","DISCOVER","21029","MD","US","M",1,0,"false"
"A315041626284969",541.24,541.24,"USD",20130614,225740,16,99.36,"texas","75081","us","false","en-US","CREDITCARD","VISA","75034","TX","US","M",0,1,"false"
"A914800140888430",531.24,531.24,"USD",20130610,211936,16,198.228,"ohio","43201","us","true","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A1055520748427930",139.99,139.99,"USD",20130626,42508,23,141.161,"district of columbia","20026","us","false","en-US","CREDITCARD","MC","52403","IA","US","M",1,0,"false"
"A388267341268679",148.1,148.1,"USD",20130508,144648,-99,173.165,"illinois","60050","us","false","en-US","CREDITCARD","DISCOVER","60098","IL","US","N",0,1,"false"
"A1055521507997210",139.99,139.99,"USD",20130915,21950,18,75.24,"california","94117","us","false","en-US","CREDITCARD","MC","93702","CA","US","M",1,0,"false"
"A985156638161251",155.98,155.98,"USD",20130411,152912,10,174.33,"maryland","20876","us","false","en-US","CREDITCARD","DISCOVER","35444","AL","US","M",2,0,"false"
"A1688852384939520",106.4762,79,"EUR",20130505,124115,13,77.161,"zuid-holland","3000","nl","false","nl-NL","CREDITCARD","MC","6006 PE","NA","NL","M",1,0,"false"
"A364560061526473",529.99,529.99,"USD",20130610,230610,18,68.61,"michigan","48060","us","false","en-US","CREDITCARD","VISA","48040","MI","US","M",0,1,"false"
"A1055521262297520",199.75424,1099,"NOK",20130916,192258,20,178.17,"aust-agder","4950","no","false","nn-NO","CREDITCARD","MC","4025","NA","NO","M",1,0,"false"
"A844427966777718",139.99,139.99,"USD",20130524,153707,10,68.51,"georgia","31421","us","false","en-US","CREDITCARD","AMEX","31416","GA","US","M",1,0,"false"
"A914800942498691",240.89,240.89,"USD",20130425,23415,18,50.149,"washington","98007","us","false","en-US","CREDITCARD","AMEX","98052","WA","US","M",1,0,"false"
"A304664783996090",4.99,4.99,"USD",20130526,45132,23,99.233,"ontario","m8v 1a1","ca","false","en-US","PAYPAL","U","NA","NA","CA","N",1,0,"false"
"A844427169383430",64.19,64.19,"USD",20130911,35126,22,75.178,"north carolina","28305","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A1055520528686600",82.607416,82.95,"CAD",20130908,155542,7,108.181,"british columbia","v5h 3z7","ca","false","en-CA","CREDITCARD","VISA","t2n4t2","AB","CA","M",1,0,"false"
"A914800336036416",249.95,249.95,"USD",20130608,231523,18,71.166,"maryland","21201","us","false","en-US","CREDITCARD","DISCOVER","21158","MD","US","M",5,0,"false"
"A1759221025595650",152.41,152.41,"USD",20130821,183615,13,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","11208","NY","US","M",1,0,"false"
"A1055521445474630",139.99,139.99,"USD",20130711,152450,9,107.212,"missouri","63139","us","false","en-US","CREDITCARD","MC","63012","MO","US","M",1,0,"false"
"A914800978988649",751.53,751.53,"USD",20130415,33629,22,68.61,"michigan","48073","us","false","en-US","CREDITCARD","VISA","48085","MI","US","P",0,1,"false"
"A844427987319191",173.223251,109.99,"GBP",20130418,201930,20,86.146,"sheffield","s1","gb","false","en-GB","CREDITCARD","MC","DN34 5AR","NA","GB","M",1,0,"false"
"A403869690697795",89.95645,179,"BRL",20130622,212451,18,177.134,"rio grande do sul","95010-000","br","false","pt-BR","CREDITCARD","VISA","95050-330","RS","BR","M",1,0,"false"
"A844427502370514",21.35,21.35,"USD",20130726,125115,13,62.2,"kalmar lan","382 01","se","false","en-US","CREDITCARD","MC","8004","NJ","US","M",1,0,"false"
"A914800915168055",151.9865,4490,"TWD",20130819,102357,18,123.193,"t'ai-pei","0","tw","false","zh-TW","CREDITCARD","MC","106","NA","TW","M",1,0,"false"
"A1899945983082260",116.04,116.04,"USD",20130906,63752,1,174.32,"maryland","20876","us","false","en-US","CREDITCARD","MC","54546","WI","US","M",1,0,"false"
"A914800457609189",152.94,152.94,"USD",20130729,21507,21,12.53,"massachusetts","2139","us","false","en-US","CREDITCARD","VISA","37205","TN","US","M",1,0,"false"
"A1055521434224990",53.11,53.11,"USD",20130628,193815,14,76.19,"massachusetts","2492","us","false","en-US","CREDITCARD","MC","1523","MA","US","M",1,0,"false"
"A1055521485828550",139.99,139.99,"USD",20130821,13421,20,98.169,"virginia","22081","us","false","en-US","CREDITCARD","VISA","22306","VA","US","M",1,0,"false"
"A844427122165893",28.204433,179.99,"SEK",20130611,211842,22,83.251,"stockholms lan","11858","se","false","sv-SE","CREDITCARD","VISA","41254","NA","SE","M",1,0,"false"
"A844428128545639",150.31,150.31,"USD",20130808,14224,20,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","10580","NY","US","M",1,0,"false"
"A1759221675106520",130.31,130.31,"USD",20130829,183954,10,71.227,"washington","98501","us","false","en-US","CREDITCARD","VISA","98584","WA","US","M",1,0,"false"
"A985157059545727",561.74,561.74,"USD",20130718,223117,14,167.22,"california","95122","us","false","en-US","CREDITCARD","VISA","85224","AZ","US","M",0,2,"false"
"A1759221313420740",51.9717,33,"GBP",20130917,171627,17,2.97,"birmingham","b1","gb","false","en-GB","CREDITCARD","VISA","ba21 4hx","NA","GB","M",1,0,"false"
"A844428028977150",79.99,79.99,"USD",20130524,172229,11,166.182,"illinois","60608","us","true","en-US","CREDITCARD","VISA","21536","MD","US","M",1,0,"false"
"A1055521495069380",562.88,562.88,"USD",20130830,160600,10,75.2,"texas","75081","us","false","en-US","CREDITCARD","AMEX","75220","TX","US","M",2,0,"false"
"A914800608245721",362.5582,269,"EUR",20130914,171154,18,2.141,"madrid","28001","es","false","eu-ES","CREDITCARD","VISA","19187","Guadalajara","ES","M",1,0,"false"
"A1055521191553880",187.3442,139,"EUR",20130911,175252,18,93.135,"bayern","93047","de","false","de-DE","CREDITCARD","VISA","93053","NA","DE","M",1,0,"false"
"A985156985945339",145.16797,145.77,"CAD",20130410,5504,-99,216.15,"new york","14534","us","false","en-CA","CREDITCARD","AMEX","A0P1E0","NF","CA","M",1,0,"false"
"A1899947021559770",5.31,5.31,"USD",20130528,174701,12,71.5,"ohio","44907","us","false","en-US","CREDITCARD","MC","44484","OH","US","M",1,0,"false"
"A389645189845887",111.09,111.09,"USD",20130829,213120,16,198.46,"connecticut","6830","us","false","en-US","CREDITCARD","AMEX","6807","CT","US","M",1,0,"false"
"A1829581328482510",4.99,4.99,"USD",20130527,170053,12,72.189,"florida","32174","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A844427630643495",438.99,438.99,"USD",20130410,174637,11,24.159,"tennessee","38305","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A844427429619812",1289.827351,818.99,"GBP",20130825,175246,17,92.21,"greater london","kt6","gb","false","en-GB","CREDITCARD","VISA","NA","NA","NA","M",1,2,"false"
"A1055521200317930",151.54,151.54,"USD",20130411,223401,16,76.187,"texas","75057","us","false","en-US","CREDITCARD","MC","76017","TX","US","M",1,0,"false"
"A322057208408278",145.16797,145.77,"CAD",20130419,3934,19,99.225,"ontario","m3h 6a7","ca","false","en-CA","CREDITCARD","VISA","M4P1N2","ON","CA","M",1,0,"false"
"A844427468741044",4.99,4.99,"USD",20130526,20137,3,89.7,"malopolskie","30-024","pl","false","en-US","CREDITCARD","MC","19717","DE","US","M",1,0,"false"
"A1688853098291150",529.99,529.99,"USD",20130620,10100,20,99.1,"florida","32114","us","false","en-US","CREDITCARD","VISA","32708","FL","US","M",0,1,"false"
"A312155206511620",139.99,139.99,"USD",20130621,55426,21,76.102,"california","94566","us","false","en-US","CREDITCARD","VISA","94582","CA","US","M",1,0,"false"
"A985156639253454",238.14,238.14,"USD",20130517,161416,10,173.219,"texas","75702","us","false","en-US","CREDITCARD","VISA","79101","TX","US","M",1,0,"false"
"A564049480980700",152.41,152.41,"USD",20130601,103157,5,68.173,"new york","10020","us","false","en-US","CREDITCARD","VISA","10128","NY","US","M",1,0,"false"
"A914801135907873",79.99,79.99,"USD",20130920,215419,15,165.124,"illinois","60208","us","false","en-US","CREDITCARD","VISA","91604","CA","US","M",1,0,"false"
"A564049478893712",539.09,539.09,"USD",20130709,204125,14,74.117,"texas","77008","us","false","en-US","CREDITCARD","AMEX","75025","TX","US","M",0,2,"false"
"A1829581390089320",64.79,64.79,"USD",20130822,184051,13,24.59,"new york","14850","us","false","en-US","CREDITCARD","MC","14850","NY","US","M",0,1,"false"
"A1055521443635210",148.74,148.74,"USD",20130708,221434,17,68.43,"michigan","49090","us","false","en-US","CREDITCARD","VISA","60067","IL","US","M",1,0,"false"
"A389233052952590",184.317573,169.95,"CHF",20130609,100602,11,83.77,"zuerich","8043","ch","false","fr-CH","CREDITCARD","VISA","1203","NA","CH","M",1,0,"false"
"A985156527817083",544.99,544.99,"USD",20130611,556,16,99.119,"california","95050","us","false","en-US","CREDITCARD","DISCOVER","94538","CA","US","M",0,1,"false"
"A985157032776449",139.99,139.99,"USD",20130619,185556,13,24.173,"florida","32812","us","false","en-US","CREDITCARD","AMEX","32720","FL","US","M",1,0,"false"
"A914800965083767",105.99,105.99,"USD",20130926,162132,10,71.45,"alabama","35233","us","false","en-US","CREDITCARD","MC","35023","AL","US","M",1,0,"false"
"A914800902906802",4.99,4.99,"USD",20130525,215348,15,174.2,"saskatchewan","s7h 0a1","ca","false","en-US","PAYPAL","U","NA","NA","CA","N",1,0,"false"
"A914801049074899",65.16,65.16,"USD",20130806,184027,13,24.188,"new york","11501","us","false","en-US","CREDITCARD","DISCOVER","11950","NY","US","M",0,1,"false"
"A844427556248985",534.99,534.99,"USD",20130611,5917,19,50.138,"florida","33056","us","false","en-US","CREDITCARD","AMEX","33162","FL","US","M",0,1,"false"
"A844427878584506",187.3442,139,"EUR",20130409,165937,18,85.73,"attiki","18501","gr","false","el-GR","CREDITCARD","MC","10682","ï¿½ï¿½ï¿????ï¿?","GR","M",1,0,"false"
"A985156540100999",159.159943,159.82,"CAD",20130906,233507,18,24.212,"quebec","j9p 2m5","ca","false","fr-CA","CREDITCARD","MC","J9X5J8","QC","CA","M",1,0,"false"
"A914800245508831",4.99,4.99,"USD",20130525,42703,23,24.98,"georgia","30009","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A985156536232349",148.74,148.74,"USD",20130408,161238,10,67.184,"illinois","60185","us","false","en-US","CREDITCARD","VISA","60540","IL","US","M",1,0,"false"
"A914800138456904",16.2,16.2,"USD",20130905,143104,9,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","74011","OK","US","M",0,1,"false"
"A1055520909738470",5.4,5.4,"USD",20130528,44848,22,173.74,"texas","75219","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A914800168491622",116.59,116.59,"USD",20130729,184342,13,50.76,"pennsylvania","17401","us","false","en-US","CREDITCARD","VISA","17406","PA","US","M",1,0,"false"
"A985156708305930",139.99,139.99,"USD",20130421,1103,19,68.59,"georgia","30742","us","false","en-US","CREDITCARD","VISA","30707","GA","US","M",1,0,"false"
"A985156096931928",5.33,5.33,"USD",20130526,120747,7,173.89,"ohio","44240","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A844427371372303",149.79,149.79,"USD",20130810,181923,13,71.251,"new jersey","8103","us","false","en-US","CREDITCARD","DISCOVER","8518","NJ","US","M",1,0,"false"
"A1055521396746020",333.27,333.27,"USD",20130508,224752,17,23.3,"massachusetts","1851","us","false","en-US","CREDITCARD","AMEX","6248","CT","US","M",3,0,"false"
"A985156709869304",199.75424,1099,"NOK",20130616,111759,12,88.9,"oslo","1295","no","false","nn-NO","CREDITCARD","VISA","1257","NA","NO","M",1,0,"false"
"A389852143895183",109.99,109.99,"USD",20130625,195028,14,186.101,"guayas","0","ec","false","es-EC","CREDITCARD","VISA","EC060181","NA","EC","M",1,0,"false"
"A844428069234168",155.75715,149,"AUD",20130604,225955,6,122.109,"western australia","6000","au","false","en-AU","CREDITCARD","AMEX","6149","Western Australia","AU","M",1,0,"false"
"A1055520908914720",139.99,139.99,"USD",20130922,61021,23,50.24,"new mexico","87106","us","false","en-US","CREDITCARD","VISA","22652","VA","US","M",1,0,"false"
"A564049511475552",149.79,149.79,"USD",20130514,14913,20,71.187,"new jersey","7103","us","false","en-US","CREDITCARD","VISA","7753","NJ","US","M",1,0,"false"
"A844428009998105",127.79,127.79,"USD",20130620,191813,14,68.202,"florida","32812","us","false","en-US","CREDITCARD","VISA","34786","FL","US","M",0,1,"false"
"A2040691453431840",139.99,139.99,"USD",20130503,25309,18,96.247,"california","90006","us","false","en-US","CREDITCARD","VISA","90703","CA","US","M",1,0,"false"
"A312225813127730",5.4,5.4,"USD",20130527,224307,16,67.1,"texas","78201","us","false","en-US","CREDITCARD","MC","78259","TX","US","M",1,0,"false"
"A914800482597363",233.74,233.74,"USD",20130731,184819,12,69.147,"texas","75219","us","false","en-US","CREDITCARD","VISA","60062","IL","US","M",1,0,"false"
"A914801076598011",141.39,141.39,"USD",20130907,184852,13,207.159,"massachusetts","1086","us","false","en-US","CREDITCARD","MC","6026","CT","US","M",1,0,"false"
"A985157038576458",148.39,148.39,"USD",20130626,124825,6,70.167,"florida","32505","us","false","en-US","CREDITCARD","VISA","35226","AL","US","M",1,0,"false"
"A844428077311276",345.1287,31290,"JPY",20130615,153235,0,58,"hyogo","650","jp","false","ja-JP","CREDITCARD","VISA","154-0012","???","JP","M",1,0,"false"
"A844427778510861",4.99,4.99,"USD",20130525,105,0,94.3,"slough","sl1","gb","false","en-US","PAYPAL","U","NA","NA","GB","N",1,0,"false"
"A844427658179098",38.04,38.04,"USD",20130821,205953,12,173.13,"california","95122","us","false","en-US","CREDITCARD","VISA","94087","CA","US","M",0,2,"false"
"A914801128480891",141.39,141.39,"USD",20130912,121405,7,24.63,"connecticut","6118","us","false","en-US","CREDITCARD","VISA","6118","CT","US","M",1,0,"false"
"A1899946791476660",103.48965,99,"AUD",20130723,10648,11,49.176,"new south wales","1005","au","false","en-AU","CREDITCARD","MC","4306","Queensland","AU","M",1,0,"false"
"A1055520931794900",63.74,63.74,"USD",20130824,141919,8,173.22,"illinois","61561","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A1055520970736070",373.43,373.43,"USD",20130716,181740,13,174.58,"florida","34292","us","false","en-US","CREDITCARD","MC","34285","FL","US","M",0,1,"false"
"A914801056992704",152.41,152.41,"USD",20130629,1457,19,216.165,"new york","10003","us","false","en-US","CREDITCARD","AMEX","10021","NY","US","M",1,0,"false"
"A985157034720317",346.462251,219.99,"GBP",20130621,225112,22,90.219,"greater london","e7","gb","false","en-GB","CREDITCARD","AMEX","BS35 1UH","NA","GB","M",1,0,"false"
"A985157045089011",690.12,690.12,"USD",20130703,155259,10,13.13,"new york","14614","us","true","en-US","CREDITCARD","AMEX","14580","NY","US","M",0,2,"false"
"A985156489674641",534.99,534.99,"USD",20130610,231551,18,72.68,"new jersey","7103","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A1829581455371390",5.33,5.33,"USD",20130525,161831,10,207.238,"minnesota","55405","us","false","en-US","CREDITCARD","MC","55362","MN","US","M",1,0,"false"
"A844427191626038",312.55965,299,"AUD",20130401,12302,11,58.169,"queensland","4000","au","false","en-AU","PAYPAL","U","NA","NA","AU","N",1,0,"false"
"A914801026012520",91.08,99000,"KRW",20130703,105345,19,120.5,"seoul teukbyeolsi","0","kr","false","ko-KR","CREDITCARD","VISA","156-095","???","KR","M",1,0,"false"
"A1055520949078840",563.44365,539,"AUD",20130417,40917,14,165.228,"queensland","4000","au","false","en-AU","CREDITCARD","VISA","4814","Queensland","AU","M",1,0,"false"
"A985156396047148",0,0,"USD",20130925,182407,12,72.128,"wisconsin","53045","us","false","en-US","CREDITCARD","VISA","53215","WI","US","X",1,0,"false"
"A844428158383618",139.99,139.99,"USD",20130908,220044,17,71.9,"tennessee","37660","us","false","en-US","CREDITCARD","VISA","24201","VA","US","M",1,0,"false"
"A1055521437960050",238.14,238.14,"USD",20130706,15623,19,64.134,"texas","78703","us","false","en-US","CREDITCARD","VISA","76008","TX","US","M",1,0,"false"
"A1055521458330520",152.06,152.06,"USD",20130723,33820,22,173.68,"new york","10020","us","false","en-US","CREDITCARD","MC","11572","NY","US","M",1,0,"false"
"A1055520709568060",21.64,21.64,"USD",20130922,233854,17,65.36,"texas","78416","us","false","en-US","CREDITCARD","VISA","78414","TX","US","M",1,0,"false"
"A1055521485762090",219.99,219.99,"USD",20130821,2224,19,96.59,"florida","32812","us","false","en-US","CREDITCARD","AMEX","34695","FL","US","M",1,0,"false"
"A985156849166657",5.3,5.3,"USD",20130525,220149,17,76.119,"massachusetts","1109","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A914800394251257",106.4762,79,"EUR",20130725,90007,10,81.217,"niederoesterreich","0","at","false","de-AT","CREDITCARD","MC","3107","NA","AT","M",1,0,"false"
"A844427869559027",62.35,62.35,"USD",20130911,150437,10,216.15,"new york","14534","us","false","en-US","CREDITCARD","MC","36567","AL","US","M",0,1,"false"
"A914801071651208",187.3442,139,"EUR",20130714,73043,8,83.156,"aisne","2200","fr","false","fr-FR","CREDITCARD","AMEX","2200","NA","FR","M",1,0,"false"
"A985156968250003",74.78,74.78,"USD",20130503,192552,12,65.121,"utah","84404","us","false","en-US","CREDITCARD","VISA","84401","UT","US","M",1,0,"false"
"A844427701963316",139.99,139.99,"USD",20130723,22335,18,76.87,"california","92805","us","false","en-US","CREDITCARD","VISA","92807","CA","US","M",1,0,"false"
